mother	mother_year	mother_type	mother_date	mother_above_below	father	father_year	father_type	father_date	father_above_below	offspring_sample_id	offspring_year	offspring_type	offspring_date	assn_type	parent_type	geno_sex	offspring_sex
OtsAC16NSNT_2617	2016	outplant	NA	above	OtsAC16NSNT_1864	2016	outplant	NA	above	OtsAC20NSNT_0678	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2617	2016	outplant	NA	above	OtsAC16NSNT_1864	2016	outplant	NA	above	OtsAC20NSNT_0731	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2624	2016	outplant	NA	above	OtsAC16NSNT_1717	2016	outplant	NA	above	OtsAC20NSNT_0599	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2624	2016	outplant	NA	above	OtsAC16NSNT_1717	2016	outplant	NA	above	OtsAC20NSNT_0700	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2624	2016	outplant	NA	above	OtsAC16NSNT_2317	2016	outplant	NA	above	OtsAC20NSNT_0403	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2624	2016	outplant	NA	above	OtsAC16NSNT_2317	2016	outplant	NA	above	OtsAC20NSNT_1323	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2625	2016	outplant	NA	above	OtsAC16NSNT_2672	2016	outplant	NA	above	OtsAC20NSNT_1289	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2629	2016	outplant	NA	above	OtsAC16NSNT_1349	2016	outplant	NA	above	OtsAC20NSNT_0450	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2631	2016	outplant	NA	above	OtsAC16NSNT_2467	2016	outplant	NA	above	AC20NSNT_0219	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2632	2016	outplant	NA	above	none	NA	NA	NA	NA	OtsAC20NSNT_0570	2020	reintro	NA	female_only	outplant	F	F
OtsAC16NSNT_2650	2016	outplant	NA	above	none	NA	NA	NA	NA	OtsAC20NSNT_0499	2020	reintro	NA	female_only	outplant	M	M
OtsAC16NSNT_2655	2016	outplant	NA	above	OtsAC16NSNT_1770	2016	outplant	NA	above	OtsAC20NSNT_1547	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2655	2016	outplant	NA	above	OtsAC16NSNT_2481	2016	outplant	NA	above	AC20NSNT_0336	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2655	2016	outplant	NA	above	OtsAC16NSNT_2513	2016	outplant	NA	above	OtsAC20NSNT_0801	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2657	2016	outplant	NA	above	OtsAC16NSNT_1864	2016	outplant	NA	above	OtsAC20NSNT_0391	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2658	2016	outplant	NA	above	OtsAC16NSNT_2583	2016	outplant	NA	above	OtsAC20NSNT_0814	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2660	2016	outplant	NA	above	OtsAC16NSNT_2900	2016	outplant	NA	above	AC20NSNT_0142	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2660	2016	outplant	NA	above	OtsAC16NSNT_2900	2016	outplant	NA	above	OtsAC20NSNT_0557	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2660	2016	outplant	NA	above	OtsAC16NSNT_2900	2016	outplant	NA	above	OtsAC20NSNT_1609	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2662	2016	outplant	NA	above	OtsAC16NSNT_2262	2016	outplant	NA	above	AC20NSNT_0154	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2662	2016	outplant	NA	above	OtsAC16NSNT_2262	2016	outplant	NA	above	AC20NSNT_0310	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2662	2016	outplant	NA	above	OtsAC16NSNT_2262	2016	outplant	NA	above	OtsAC20NSNT_0529	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2662	2016	outplant	NA	above	OtsAC16NSNT_2262	2016	outplant	NA	above	OtsAC20NSNT_0838	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2662	2016	outplant	NA	above	OtsAC16NSNT_2380	2016	outplant	NA	above	OtsAC19NSNT_0687	2019	reintro	2019-08-26	pair	outplant	M	M
OtsAC16NSNT_2662	2016	outplant	NA	above	OtsAC16NSNT_2380	2016	outplant	NA	above	OtsAC20NSNT_1252	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2664	2016	outplant	NA	above	OtsAC16NSNT_2583	2016	outplant	NA	above	AC20NSNT_0260	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2664	2016	outplant	NA	above	OtsAC16NSNT_2583	2016	outplant	NA	above	OtsAC20NSNT_0874	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2664	2016	outplant	NA	above	OtsAC16NSNT_2583	2016	outplant	NA	above	OtsAC20NSNT_1189	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2665	2016	outplant	NA	above	OtsAC16NSNT_2306	2016	outplant	NA	above	AC20NSNT_0050	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2668	2016	outplant	NA	above	OtsAC16NSNT_2760	2016	outplant	NA	above	OtsAC20NSNT_1385	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2670	2016	outplant	NA	above	OtsAC16NSNT_2594	2016	outplant	NA	above	OtsAC20NSNT_0674	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2673	2016	outplant	NA	above	OtsAC16NSNT_1120	2016	outplant	NA	above	AC20NSNT_0188	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2673	2016	outplant	NA	above	OtsAC16NSNT_2263	2016	outplant	NA	above	OtsAC20NSNT_1000	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2673	2016	outplant	NA	above	OtsAC16NSNT_2263	2016	outplant	NA	above	OtsAC20NSNT_1430	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2678	2016	outplant	NA	above	OtsAC16NSNT_2493	2016	outplant	NA	above	OtsAC20NSNT_1369	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2678	2016	outplant	NA	above	OtsAC16NSNT_2760	2016	outplant	NA	above	OtsAC20NSNT_0686	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2678	2016	outplant	NA	above	OtsAC16NSNT_2760	2016	outplant	NA	above	OtsAC20NSNT_0738	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2680	2016	outplant	NA	above	OtsAC16NSNT_1844	2016	outplant	NA	above	OtsAC20NSNT_0687	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2680	2016	outplant	NA	above	OtsAC16NSNT_1844	2016	outplant	NA	above	OtsAC20NSNT_1208	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2680	2016	outplant	NA	above	OtsAC16NSNT_2001	2016	outplant	NA	above	OtsAC20NSNT_0424	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2681	2016	outplant	NA	above	OtsAC16NSNT_2449	2016	outplant	NA	above	OtsAC20NSNT_0417	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2681	2016	outplant	NA	above	OtsAC16NSNT_2583	2016	outplant	NA	above	AC20NSNT_0244	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2681	2016	outplant	NA	above	OtsAC16NSNT_2583	2016	outplant	NA	above	OtsAC20NSNT_0482	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2683	2016	outplant	NA	above	none	NA	NA	NA	NA	AC20NSNT_0357	2020	reintro	NA	female_only	outplant	M	M
OtsAC16NSNT_2684	2016	outplant	NA	above	OtsAC16NSNT_2513	2016	outplant	NA	above	OtsAC20NSNT_1148	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2684	2016	outplant	NA	above	OtsAC16NSNT_2621	2016	outplant	NA	above	OtsAC19NSNT_0731	2019	reintro	2019-08-26	pair	outplant	M	M
OtsAC16NSNT_2684	2016	outplant	NA	above	OtsAC16NSNT_2621	2016	outplant	NA	above	OtsAC20NSNT_1037	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2688	2016	outplant	NA	above	none	NA	NA	NA	NA	OtsAC19NSNT_0670	2019	reintro	2019-07-31	female_only	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC19NSNT_0661	2019	reintro	2019-07-31	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC19NSNT_0736	2019	reintro	2019-08-26	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC19NSNT_0806	2019	reintro	2019-09-25	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	AC20NSNT_0075	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	AC20NSNT_0247	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	AC20NSNT_0272	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	AC20NSNT_0277	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_0422	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_0677	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_0778	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_0796	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_0855	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_1119	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_1286	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2690	2016	outplant	NA	above	OtsAC16NSNT_2894	2016	outplant	NA	above	OtsAC20NSNT_1426	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2692	2016	outplant	NA	above	OtsAC16NSNT_1860	2016	outplant	NA	above	AC20NSNT_0181	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2692	2016	outplant	NA	above	OtsAC16NSNT_1860	2016	outplant	NA	above	OtsAC20NSNT_1103	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2692	2016	outplant	NA	above	OtsAC16NSNT_2770	2016	outplant	NA	above	OtsAC20NSNT_0972	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2694	2016	outplant	NA	above	OtsAC16NSNT_2870	2016	outplant	NA	above	OtsAC19NSNT_0605	2019	reintro	2019-07-15	pair	outplant	M	M
OtsAC16NSNT_2694	2016	outplant	NA	above	OtsAC16NSNT_2870	2016	outplant	NA	above	AC20NSNT_0325	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2694	2016	outplant	NA	above	OtsAC16NSNT_2870	2016	outplant	NA	above	OtsAC20NSNT_1442	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2695	2016	outplant	NA	above	OtsAC16NSNT_2377	2016	outplant	NA	above	OtsAC20NSNT_0935	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2695	2016	outplant	NA	above	OtsAC16NSNT_2377	2016	outplant	NA	above	OtsAC20NSNT_1353	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2695	2016	outplant	NA	above	OtsAC16NSNT_2377	2016	outplant	NA	above	OtsAC20NSNT_1407	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2695	2016	outplant	NA	above	OtsAC16NSNT_2592	2016	outplant	NA	above	OtsAC20NSNT_0649	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2695	2016	outplant	NA	above	OtsAC16NSNT_2911	2016	outplant	NA	above	OtsAC20NSNT_1246	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2695	2016	outplant	NA	above	none	NA	NA	NA	NA	OtsAC20NSNT_0635	2020	reintro	NA	female_only	outplant	M	M
OtsAC16NSNT_2696	2016	outplant	NA	above	OtsAC16NSNT_2002	2016	outplant	NA	above	OtsAC19NSNT_0608	2019	reintro	2019-07-31	pair	outplant	M	M
OtsAC16NSNT_2702	2016	outplant	NA	above	OtsAC16NSNT_1785	2016	outplant	NA	above	OtsAC20NSNT_0799	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2702	2016	outplant	NA	above	OtsAC16NSNT_2770	2016	outplant	NA	above	OtsAC20NSNT_0882	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2702	2016	outplant	NA	above	OtsAC16NSNT_2770	2016	outplant	NA	above	OtsAC20NSNT_0892	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2703	2016	outplant	NA	above	OtsAC16NSNT_2449	2016	outplant	NA	above	OtsAC20NSNT_1153	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2706	2016	outplant	NA	above	OtsAC16NSNT_2465	2016	outplant	NA	above	OtsAC20NSNT_1512	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2706	2016	outplant	NA	above	OtsAC16NSNT_2819	2016	outplant	NA	above	OtsAC20NSNT_0780	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2706	2016	outplant	NA	above	OtsAC16NSNT_2819	2016	outplant	NA	above	OtsAC20NSNT_1338	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2711	2016	outplant	NA	above	OtsAC16NSNT_2599	2016	outplant	NA	above	OtsAC20NSNT_1591	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2723	2016	outplant	NA	above	OtsAC16NSNT_2626	2016	outplant	NA	above	OtsAC20NSNT_0582	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2723	2016	outplant	NA	above	OtsAC16NSNT_2626	2016	outplant	NA	above	OtsAC20NSNT_1175	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2726	2016	outplant	NA	above	OtsAC16NSNT_1860	2016	outplant	NA	above	OtsAC20NSNT_0440	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2726	2016	outplant	NA	above	OtsAC16NSNT_1860	2016	outplant	NA	above	OtsAC20NSNT_0664	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2726	2016	outplant	NA	above	OtsAC16NSNT_2161	2016	outplant	NA	above	OtsAC20NSNT_0688	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2727	2016	outplant	NA	above	OtsAC16NSNT_2442	2016	outplant	NA	above	OtsAC20NSNT_1158	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2727	2016	outplant	NA	above	OtsAC16NSNT_2493	2016	outplant	NA	above	OtsAC20NSNT_1007	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2729	2016	outplant	NA	above	OtsAC16NSNT_2581	2016	outplant	NA	above	AC20NSNT_0017	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2729	2016	outplant	NA	above	OtsAC16NSNT_2583	2016	outplant	NA	above	AC20NSNT_0007	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2729	2016	outplant	NA	above	OtsAC16NSNT_2715	2016	outplant	NA	above	OtsAC20NSNT_1500	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2730	2016	outplant	NA	above	OtsAC16NSNT_1970	2016	outplant	NA	above	OtsAC20NSNT_1013	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2730	2016	outplant	NA	above	OtsAC16NSNT_1970	2016	outplant	NA	above	OtsAC20NSNT_1600	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2730	2016	outplant	NA	above	OtsAC16NSNT_2379	2016	outplant	NA	above	OtsAC20NSNT_1535	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2731	2016	outplant	NA	above	OtsAC16NSNT_2847	2016	outplant	NA	above	OtsAC20NSNT_0876	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2731	2016	outplant	NA	above	OtsAC16NSNT_2847	2016	outplant	NA	above	OtsAC20NSNT_1276	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2739	2016	outplant	NA	above	OtsAC16NSNT_2467	2016	outplant	NA	above	OtsAC19NSNT_0688	2019	reintro	2019-08-26	pair	outplant	M	M
OtsAC16NSNT_2739	2016	outplant	NA	above	OtsAC16NSNT_2467	2016	outplant	NA	above	AC20NSNT_0291	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2739	2016	outplant	NA	above	OtsAC16NSNT_2467	2016	outplant	NA	above	OtsAC20NSNT_1083	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2739	2016	outplant	NA	above	OtsAC16NSNT_2467	2016	outplant	NA	above	OtsAC20NSNT_1582	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2739	2016	outplant	NA	above	OtsAC16NSNT_2833	2016	outplant	NA	above	OtsAC20NSNT_0628	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2739	2016	outplant	NA	above	OtsAC16NSNT_2864	2016	outplant	NA	above	OtsAC20NSNT_0506	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_1784	2016	outplant	NA	above	AC20NSNT_0210	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_1784	2016	outplant	NA	above	AC20NSNT_0298	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_1784	2016	outplant	NA	above	OtsAC20NSNT_0730	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_1784	2016	outplant	NA	above	OtsAC20NSNT_1121	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_1784	2016	outplant	NA	above	OtsAC20NSNT_1245	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_1784	2016	outplant	NA	above	OtsAC20NSNT_1377	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_2404	2016	outplant	NA	above	AC20NSNT_0201	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2744	2016	outplant	NA	above	OtsAC16NSNT_2404	2016	outplant	NA	above	OtsAC20NSNT_1041	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2746	2016	outplant	NA	above	OtsAC16NSNT_2777	2016	outplant	NA	above	OtsAC20NSNT_1061	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2748	2016	outplant	NA	above	OtsAC16NSNT_2626	2016	outplant	NA	above	AC20NSNT_0282	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2749	2016	outplant	NA	above	OtsAC16NSNT_2308	2016	outplant	NA	above	OtsAC20NSNT_1556	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2749	2016	outplant	NA	above	OtsAC16NSNT_2568	2016	outplant	NA	above	OtsAC20NSNT_0470	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2749	2016	outplant	NA	above	OtsAC16NSNT_2568	2016	outplant	NA	above	OtsAC20NSNT_0811	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2749	2016	outplant	NA	above	OtsAC16NSNT_2568	2016	outplant	NA	above	OtsAC20NSNT_1496	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2749	2016	outplant	NA	above	OtsAC16NSNT_2606	2016	outplant	NA	above	OtsAC20NSNT_1054	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2752	2016	outplant	NA	above	none	NA	NA	NA	NA	AC20NSNT_0115	2020	reintro	NA	female_only	outplant	F	F
OtsAC16NSNT_2753	2016	outplant	NA	above	OtsAC16NSNT_1902	2016	outplant	NA	above	OtsAC20NSNT_1395	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2757	2016	outplant	NA	above	OtsAC16NSNT_2297	2016	outplant	NA	above	AC20NSNT_0026	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2757	2016	outplant	NA	above	OtsAC16NSNT_2297	2016	outplant	NA	above	OtsAC20NSNT_0619	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2759	2016	outplant	NA	above	OtsAC16NSNT_1112	2016	outplant	NA	above	OtsAC20NSNT_1076	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2759	2016	outplant	NA	above	OtsAC16NSNT_1112	2016	outplant	NA	above	OtsAC20NSNT_1508	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2759	2016	outplant	NA	above	OtsAC16NSNT_1708	2016	outplant	NA	above	OtsAC19NSNT_0668	2019	reintro	2019-07-31	pair	outplant	M	M
OtsAC16NSNT_2761	2016	outplant	NA	above	none	NA	NA	NA	NA	OtsAC20NSNT_1110	2020	reintro	NA	female_only	outplant	M	M
OtsAC16NSNT_2763	2016	outplant	NA	above	OtsAC16NSNT_2620	2016	outplant	NA	above	OtsAC20NSNT_1526	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2769	2016	outplant	NA	above	OtsAC16NSNT_2011	2016	outplant	NA	above	OtsAC20NSNT_1491	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2423	2016	outplant	NA	above	OtsAC20NSNT_0480	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2423	2016	outplant	NA	above	OtsAC20NSNT_0571	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2431	2016	outplant	NA	above	OtsAC20NSNT_0646	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2431	2016	outplant	NA	above	OtsAC20NSNT_0696	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2431	2016	outplant	NA	above	OtsAC20NSNT_0845	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2431	2016	outplant	NA	above	OtsAC20NSNT_0964	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2431	2016	outplant	NA	above	OtsAC20NSNT_0999	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2771	2016	outplant	NA	above	OtsAC16NSNT_2558	2016	outplant	NA	above	OtsAC20NSNT_0492	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2778	2016	outplant	NA	above	OtsAC16NSNT_1923	2016	outplant	NA	above	OtsAC20NSNT_1348	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2781	2016	outplant	NA	above	OtsAC16NSNT_2715	2016	outplant	NA	above	OtsAC20NSNT_0489	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2781	2016	outplant	NA	above	OtsAC16NSNT_2715	2016	outplant	NA	above	OtsAC20NSNT_1533	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2781	2016	outplant	NA	above	OtsAC16NSNT_2715	2016	outplant	NA	above	OtsAC20NSNT_1587	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2784	2016	outplant	NA	above	OtsAC16NSNT_1359	2016	outplant	NA	above	AC20NSNT_0265	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2785	2016	outplant	NA	above	OtsAC16NSNT_2908	2016	outplant	NA	above	OtsAC20NSNT_0771	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2785	2016	outplant	NA	above	OtsAC16NSNT_2908	2016	outplant	NA	above	OtsAC20NSNT_1564	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2792	2016	outplant	NA	above	OtsAC16NSNT_2307	2016	outplant	NA	above	AC20NSNT_0100	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2792	2016	outplant	NA	above	OtsAC16NSNT_2307	2016	outplant	NA	above	OtsAC20NSNT_0524	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2792	2016	outplant	NA	above	OtsAC16NSNT_2307	2016	outplant	NA	above	OtsAC20NSNT_0789	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2792	2016	outplant	NA	above	OtsAC16NSNT_2307	2016	outplant	NA	above	OtsAC20NSNT_1388	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2796	2016	outplant	NA	above	OtsAC16NSNT_1722	2016	outplant	NA	above	OtsAC20NSNT_1325	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2796	2016	outplant	NA	above	OtsAC16NSNT_1961	2016	outplant	NA	above	OtsAC19NSNT_0626	2019	reintro	2019-07-31	pair	outplant	M	M
OtsAC16NSNT_2796	2016	outplant	NA	above	OtsAC16NSNT_1961	2016	outplant	NA	above	AC20NSNT_0220	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2796	2016	outplant	NA	above	OtsAC16NSNT_1961	2016	outplant	NA	above	OtsAC20NSNT_1358	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2796	2016	outplant	NA	above	none	NA	NA	NA	NA	OtsAC20NSNT_0985	2020	reintro	NA	female_only	outplant	M	M
OtsAC16NSNT_2800	2016	outplant	NA	above	OtsAC16NSNT_1819	2016	outplant	NA	above	OtsAC20NSNT_0716	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2800	2016	outplant	NA	above	OtsAC16NSNT_1819	2016	outplant	NA	above	OtsAC20NSNT_1328	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2800	2016	outplant	NA	above	OtsAC16NSNT_1819	2016	outplant	NA	above	OtsAC20NSNT_1567	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2804	2016	outplant	NA	above	OtsAC16NSNT_2307	2016	outplant	NA	above	OtsAC20NSNT_1427	2020	reintro	NA	pair	outplant	F	F
OtsAC16NSNT_2805	2016	outplant	NA	above	OtsAC16NSNT_1923	2016	outplant	NA	above	OtsAC20NSNT_0957	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2805	2016	outplant	NA	above	OtsAC16NSNT_1925	2016	outplant	NA	above	OtsAC20NSNT_1094	2020	reintro	NA	pair	outplant	M	M
OtsAC16NSNT_2807	2016	outplant	NA	above	OtsAC16NSNT_1714	2016	outplant	NA	above	AC20NSNT_0255	2020	reintro	NA	pair	outplant	F	F
