offspring_sample_id	mother	father
OtsAC20NSNT_1560	NS_15_OP_AD_530	none
AC20NSNT_0038	NS_15_OP_AD_577	none
OtsAC18NSNT_0136	NS_15_OP_AD_658	none
OtsAC18NSNT_0118	NS_15_OP_BD_009	none
OtsAC18NSNT_0191	NS_15_OP_BD_019	none
OtsAC19NSNT_0476	NS_15_OP_BD_045	none
OtsAC19NSNT_0281	NS_15_OP_BD_054	none
OtsAC19NSNT_0742	NS_15_OP_BD_054	none
OtsAC19NSNT_0234	NS_15_OP_BD_074	none
OtsAC19NSNT_0056	NS_15_OP_BD_074	none
OtsAC19NSNT_0501	NS_15_OP_BD_074	none
AC20NSNT_0214	NS_15_OP_BD_074	none
OtsAC18NSNT_0257	NS_15_OP_BD_076	none
OtsAC19NSNT_0256	NS_15_OP_BD_076	none
OtsAC19NSNT_0394	NS_15_OP_BD_076	none
OtsAC19NSNT_0222	NS_15_OP_BD_076	none
OtsAC19NSNT_0250	NS_15_OP_BD_088	none
OtsAC19NSNT_0307	NS_15_OP_BD_094	none
OtsAC19NSNT_0538	NS_15_OP_BD_094	none
OtsAC19NSNT_0481	NS_15_OP_BD_094	none
OtsAC19NSNT_0314	NS_15_OP_BD_322	none
OtsAC19NSNT_0042	NS_15_OP_BD_654	none
OtsAC19NSNT_0190	NS_15_OP_BD_654	none
OtsAC19NSNT_0606	NS_15_OP_BD_654	none
OtsAC19NSNT_0767	NS_15_OP_BD_656	none
OtsCC19NSNT_2154	NS_15_OP_BD_656	none
OtsAC20NSNT_0938	OtsAC16NSNT_1101	none
OtsAC20NSNT_1516	OtsAC16NSNT_1267	none
AC20NSNT_0095	OtsAC16NSNT_1292	none
OtsAC20NSNT_0426	OtsAC16NSNT_1299	none
OtsAC20NSNT_0791	OtsAC16NSNT_1299	none
AC20NSNT_0036	OtsAC16NSNT_1321	OtsAC16NSNT_1098
OtsAC20NSNT_1050	OtsAC16NSNT_1329	none
OtsAC20NSNT_1354	OtsAC16NSNT_1347	none
AC20NSNT_0091	OtsAC16NSNT_1356	none
OtsAC20NSNT_1593	OtsAC16NSNT_1356	none
OtsAC20NSNT_0503	OtsAC16NSNT_1716	none
AC20NSNT_0354	OtsAC16NSNT_1747	none
OtsAC20NSNT_1135	OtsAC16NSNT_1799	none
AC20NSNT_0241	OtsAC16NSNT_1801	none
OtsAC20NSNT_1310	OtsAC16NSNT_1820	none
OtsAC20NSNT_0561	OtsAC16NSNT_1859	none
AC20NSNT_0363	OtsAC16NSNT_1862	OtsAC16NSNT_1710
AC20NSNT_0197	OtsAC16NSNT_1872	OtsAC16NSNT_2137
OtsAC19NSNT_0790	OtsAC16NSNT_1954	none
AC20NSNT_0228	OtsAC16NSNT_1957	none
OtsAC20NSNT_1304	OtsAC16NSNT_1964	none
AC20NSNT_0127	OtsAC16NSNT_2015	none
AC20NSNT_0178	OtsAC16NSNT_2015	none
AC20NSNT_0183	OtsAC16NSNT_2015	none
OtsAC20NSNT_0414	OtsAC16NSNT_2015	none
OtsAC20NSNT_0784	OtsAC16NSNT_2015	none
AC20NSNT_0086	OtsAC16NSNT_2042	none
OtsAC20NSNT_0906	OtsAC16NSNT_2063	none
OtsAC20NSNT_0956	OtsAC16NSNT_2063	none
OtsAC20NSNT_1573	OtsAC16NSNT_2079	none
OtsAC20NSNT_1608	OtsAC16NSNT_2080	OtsAC16NSNT_1710
OtsAC20NSNT_1280	OtsAC16NSNT_2094	none
OtsAC20NSNT_0439	OtsAC16NSNT_2102	OtsAC16NSNT_1298
OtsAC20NSNT_1525	OtsAC16NSNT_2102	none
OtsAC20NSNT_0395	OtsAC16NSNT_2149	none
AC20NSNT_0080	OtsAC16NSNT_2151	none
AC20NSNT_0167	OtsAC16NSNT_2151	none
OtsAC20NSNT_0675	OtsAC16NSNT_2156	none
OtsAC20NSNT_1292	OtsAC16NSNT_2156	none
OtsAC20NSNT_0590	OtsAC16NSNT_2169	none
OtsAC20NSNT_0839	OtsAC16NSNT_2196	none
OtsAC20NSNT_1207	OtsAC16NSNT_2216	none
OtsAC20NSNT_0443	OtsAC16NSNT_2230	none
OtsAC20NSNT_0423	OtsAC16NSNT_2241	none
OtsAC20NSNT_0931	OtsAC16NSNT_2241	none
OtsAC20NSNT_1220	OtsAC16NSNT_2241	none
OtsAC20NSNT_1332	OtsAC16NSNT_2241	none
OtsAC20NSNT_1488	OtsAC16NSNT_2241	none
OtsAC20NSNT_1552	OtsAC16NSNT_2241	none
AC20NSNT_0156	OtsAC16NSNT_2244	none
OtsAC19NSNT_0575	OtsAC16NSNT_2332	none
OtsAC20NSNT_0397	OtsAC16NSNT_2384	none
OtsAC20NSNT_0917	OtsAC16NSNT_2394	none
OtsAC20NSNT_0666	OtsAC16NSNT_2458	none
OtsAC20NSNT_1521	OtsAC16NSNT_2576	none
OtsAC20NSNT_0396	OtsAC16NSNT_2582	none
OtsAC20NSNT_0912	OtsAC16NSNT_2600	none
OtsAC20NSNT_1271	OtsAC16NSNT_2611	none
OtsAC20NSNT_0570	OtsAC16NSNT_2632	none
OtsAC19NSNT_0670	OtsAC16NSNT_2688	none
OtsAC20NSNT_0972	OtsAC16NSNT_2692	OtsAC16NSNT_2770
OtsAC20NSNT_0635	OtsAC16NSNT_2695	none
AC20NSNT_0115	OtsAC16NSNT_2752	none
OtsAC20NSNT_0492	OtsAC16NSNT_2771	OtsAC16NSNT_2558
AC20NSNT_0215	OtsAC16NSNT_2807	none
AC20NSNT_0288	OtsAC16NSNT_2807	none
OtsAC20NSNT_1275	OtsAC16NSNT_2807	none
OtsAC20NSNT_1406	OtsAC16NSNT_2807	none
OtsAC20NSNT_0708	OtsAC16NSNT_2848	none
OtsAC19NSNT_0566	OtsAC16NSNT_1033	none
AC20NSNT_0198	OtsAC16NSNT_1041	none
OtsAC20NSNT_1173	OtsAC16NSNT_1041	none
OtsAC20NSNT_1331	OtsAC16NSNT_1043	none
OtsAC20NSNT_1077	OtsAC16NSNT_1049	none
OtsAC20NSNT_0939	OtsAC16NSNT_1155	none
OtsAC20NSNT_1127	OtsAC16NSNT_1155	none
OtsAC20NSNT_1595	OtsAC16NSNT_1155	none
OtsAC19NSNT_0556	OtsAC16NSNT_1181	none
OtsAC20NSNT_1320	OtsAC16NSNT_1187	none
OtsAC19NSNT_0760	OtsAC16NSNT_1230	none
OtsAC20NSNT_0881	OtsAC16NSNT_1440	none
OtsAC20NSNT_1505	OtsAC16NSNT_1465	none
AC20NSNT_0189	OtsAC16NSNT_1470	none
OtsAC20NSNT_1504	OtsAC16NSNT_1497	OtsAC16NSNT_1006
OtsAC20NSNT_0703	OtsAC16NSNT_1500	none
AC20NSNT_0037	OtsAC16NSNT_1565	none
OtsAC20NSNT_1218	OtsAC16NSNT_1623	none
OtsAC20NSNT_0949	OtsAC16NSNT_1633	none
OtsAC20NSNT_1479	OtsAC16NSNT_1633	none
OtsAC20NSNT_0971	OtsAC16NSNT_1699	none
OtsAC20NSNT_0682	OtsCC16NSNT_2032	none
AC20NSNT_0365	OtsCC16NSNT_2080	none
OtsAC20NSNT_0444	OtsAC17NSNT_1766	none
OtsAC20NSNT_0865	OtsAC17NSNT_2935	none
OtsAC20NSNT_1339	OtsAC17NSNT_3074	none
OtsAC20NSNT_1195	OtsAC17NSNT_3144	OtsAC17NSNT_2783
NS_OP_14_0093	none	NS-OP_11_0021
OtsAC16NSNT_1064	none	NS-OP_11_0059
NS_OP_14_0714	none	NS-OP_11_0073
NS_15_C_BD_064	none	NS-OP_11_0073
NS_15_OP_AD_284	none	NS-OP_11_0080
NS_15_OP_AD_555	none	NS-OP_11_0109
NS_15_C_BD_164	none	NS-OP_11_0137
NS_15_OP_BD_322	none	NS-OP_11_0137
NS_OP_14_0700	none	NSant_11_SS_0679
NS_15_OP_BD_093	none	NSant_11_SS_0679
NS_15_OP_AD_608	none	NSant_11_SS_0692
NS_15_OP_AD_505	none	NSant_11_SS_0837
NS_15_OP_AD_288	none	NSant_11_SS_0837
NS_15_OP_AD_435	none	NSant_11_SS_0200
NS_15_OP_AD_562	none	NSant_11_SS_0200
NS_15_OP_AD_594	none	NSant_11_SS_0200
NS_15_OP_AD_593	none	NSant_11_SS_0269
NS_15_OP_AD_255	none	NSant_11_SS_0674
NS_OP_14_0671	none	NSant_11_SS_0708
NS_15_OP_AD_481	none	NSant_11_SS_0754
NS_15_OP_AD_396	none	NS-OP_12_0054
OtsCC17NSNT_0533	none	NS-OP_12_0143
NS_15_OP_AD_628	none	NS-OP_12_0146
NS_15_OP_BD_645	none	NS-OP_12_0146
OtsAC16NSNT_1435	none	NS-OP_12_0165
NS_15_OP_BD_144	NSant_11_SS_0286	none
NS_15_OP_AD_522	none	NS-OP_12_0197
OtsAC16NSNT_1476	none	NS-SS_12_0014
OtsAC17NSNT_3135	none	NS-SS_12_0027
OtsAC16NSNT_1421	none	NS-SS_12_0028
OtsAC17NSNT_2749	none	NS-SS_12_0028
OtsAC16NSNT_1395	none	NS-SS_12_0118
OtsAC17NSNT_3133	none	NS-SS_12_0168
OtsAC17NSNT_2942	none	NS-OP_13_0050
OtsAC18NSNT_0216	NS-OP_13_1071	NS-OP_13_0609
OtsAC18NSNT_0040	none	NS-OP_13_0187
OtsAC16NSNT_1505	none	NS-OP_13_0273
OtsAC16NSNT_1451	none	NS-OP_13_0273
OtsCC17NSNT_0514	none	NS-OP_13_0403
OtsAC17NSNT_2692	none	NS-OP_13_0505
OtsAC17NSNT_2946	none	NS-OP_13_0610
OtsAC17NSNT_2854	none	NS-OP_13_0794
OtsAC18NSNT_0229	none	NS-OP_13_0869
OtsAC17NSNT_3038	none	NS-OP_13_0988
OtsAC17NSNT_3155	none	NS_Out_13_1208
OtsAC17NSNT_3158	none	NS_Out_13_1208
OtsAC17NSNT_3180	none	NS_Out_13_1208
OtsAC17NSNT_3126	none	NS_Out_13_1226
OtsAC17NSNT_2975	none	NS_Out_13_1226
OtsAC17NSNT_2985	none	NS_Out_13_1226
OtsAC17NSNT_3111	none	NS_Out_13_1226
OtsAC17NSNT_3151	none	NS_Out_13_1226
OtsAC17NSNT_3184	none	NS_Out_13_1248
OtsAC16NSNT_1612	none	NS_Out_13_1249
OtsAC16NSNT_1607	none	NS_Out_13_1297
OtsAC17NSNT_3074	none	NS_Out_13_1297
OtsAC16NSNT_1193	none	NS_Out_13_1323
OtsAC17NSNT_3172	none	NS_Out_13_1428
OtsAC17NSNT_3081	none	NS_Out_13_1543
OtsAC17NSNT_3048	none	NS_Out_13_1546
OtsAC18NSNT_0007	none	NS_Out_13_1604
OtsAC17NSNT_2722	NS_Out_13_1218	NS_Out_13_1667
OtsAC18NSNT_0234	none	NS_Out_13_1692
OtsAC18NSNT_0079	none	OtsAC14NSNT_1030
OtsAC17NSNT_3071	none	OtsAC14NSNT_1041
OtsAC19NSNT_0155	none	OtsAC14NSNT_1155
OtsAC19NSNT_0052	none	OtsAC14NSNT_1155
OtsAC17NSNT_3098	none	OtsAC14NSNT_1263
OtsAC19NSNT_0027	none	OtsAC14NSNT_1343
OtsAC19NSNT_0829	none	OtsAC14NSNT_1369
OtsAC19NSNT_0630	none	OtsAC14NSNT_1369
OtsCC18NSNT_3003	none	OtsAC14NSNT_1876
OtsAC18NSNT_0069	none	NS_OP_14_0021
OtsAC19NSNT_0564	none	NS_OP_14_0056
OtsAC18NSNT_0003	none	NS_OP_14_0063
OtsAC19NSNT_0779	none	NS_OP_14_0098
OtsAC18NSNT_0042	none	NS_OP_14_0114
OtsAC18NSNT_0043	none	NS_OP_14_0406
OtsAC19NSNT_0516	none	NS_OP_14_0534
OtsAC17NSNT_2877	none	NS_OP_14_0554
OtsAC18NSNT_0035	none	NS_OP_14_0554
OtsAC18NSNT_0198	none	NS_OP_14_0659
OtsAC19NSNT_0592	none	OtsAC15NSNT_1049
OtsAC18NSNT_0071	none	OtsAC15NSNT_1073
OtsAC18NSNT_0172	none	OtsAC15NSNT_1073
OtsAC19NSNT_0283	none	OtsAC15NSNT_1152
OtsAC19NSNT_0740	none	OtsAC15NSNT_1299
OtsAC20NSNT_0982	none	OtsAC15NSNT_1306
OtsAC19NSNT_0449	none	OtsAC15NSNT_1322
AC20NSNT_0059	none	OtsAC15NSNT_1322
OtsAC20NSNT_1524	none	OtsAC15NSNT_1467
OtsAC19NSNT_0154	OtsAC15NSNT_1154	OtsAC15NSNT_1529
OtsAC19NSNT_0478	none	OtsAC15NSNT_1550
OtsAC19NSNT_0591	none	OtsAC15NSNT_1550
AC20NSNT_0297	none	OtsAC15NSNT_1550
OtsAC20NSNT_0663	none	OtsAC15NSNT_1550
OtsAC20NSNT_0598	OtsAC15NSNT_1866	OtsAC15NSNT_1699
OtsAC19NSNT_0749	none	OtsAC15NSNT_1752
OtsAC19NSNT_0406	none	OtsAC15NSNT_1825
OtsAC19NSNT_0545	none	OtsAC15NSNT_1825
OtsAC20NSNT_1486	none	OtsAC15NSNT_1825
AC20NSNT_0376	none	OtsAC15NSNT_1843
OtsAC19NSNT_0397	none	OtsAC15NSNT_1856
OtsAC20NSNT_0923	none	OtsAC15NSNT_1914
OtsAC20NSNT_1017	none	OtsAC15NSNT_1953
OtsAC20NSNT_0502	none	OtsAC15NSNT_1995
OtsAC20NSNT_1133	none	OtsAC15NSNT_1995
OtsAC20NSNT_1145	none	OtsAC15NSNT_2011
OtsAC19NSNT_0191	none	OtsAC15NSNT_2022
OtsAC19NSNT_0047	none	OtsAC15NSNT_2022
OtsAC19NSNT_0304	none	NS_15_C_AD_115
OtsAC19NSNT_0486	none	NS_15_C_AD_115
OtsAC19NSNT_0531	none	NS_15_OP_AD_157
OtsAC20NSNT_1481	none	NS_15_OP_AD_157
AC20NSNT_0172	none	NS_15_OP_AD_173
OtsAC19NSNT_0053	none	NS_15_OP_AD_241
OtsAC19NSNT_0335	none	NS_15_OP_AD_241
AC20NSNT_0295	none	NS_15_OP_AD_248
OtsAC19NSNT_0115	none	NS_15_OP_AD_252
OtsAC19NSNT_0490	none	NS_15_OP_AD_252
OtsAC19NSNT_0573	none	NS_15_OP_AD_252
OtsAC19NSNT_0526	none	NS_15_OP_AD_252
OtsAC19NSNT_0323	none	NS_15_OP_AD_258
OtsAC19NSNT_0797	none	NS_15_OP_AD_349
OtsAC19NSNT_0427	none	NS_15_OP_AD_385
AC20NSNT_0305	none	NS_15_OP_AD_386
AC20NSNT_0128	none	NS_15_OP_AD_406
AC20NSNT_0339	none	NS_15_OP_AD_406
OtsAC20NSNT_0378	none	NS_15_OP_AD_406
OtsAC19NSNT_0560	none	NS_15_OP_AD_460
OtsAC19NSNT_0026	none	NS_15_OP_AD_469
OtsAC19NSNT_0100	none	NS_15_OP_AD_469
OtsAC19NSNT_0353	none	NS_15_OP_AD_469
OtsAC19NSNT_0265	none	NS_15_OP_AD_469
OtsAC20NSNT_0430	none	NS_15_OP_AD_469
OtsAC19NSNT_0751	none	NS_15_OP_AD_560
OtsAC19NSNT_0513	none	NS_15_OP_AD_560
OtsAC19NSNT_0594	none	NS_15_OP_AD_561
OtsAC18NSNT_0209	none	NS_15_OP_AD_581
OtsAC19NSNT_0135	none	NS_15_OP_AD_585
OtsAC19NSNT_0187	none	NS_15_OP_AD_585
OtsAC19NSNT_0316	none	NS_15_OP_AD_585
OtsAC19NSNT_0624	none	NS_15_OP_AD_585
OtsAC19NSNT_0117	none	NS_15_OP_AD_659
OtsAC19NSNT_0646	none	NS_15_OP_AD_659
OtsAC19NSNT_0702	none	NS_15_OP_BD_064
OtsAC19NSNT_0706	none	NS_15_OP_BD_064
OtsAC18NSNT_0058	none	NS_15_OP_BD_135
OtsAC18NSNT_0063	none	NS_15_OP_BD_143
OtsAC18NSNT_0096	none	NS_15_OP_BD_143
OtsAC18NSNT_0233	none	NS_15_OP_BD_143
OtsAC19NSNT_0809	none	NS_15_OP_BD_313
OtsAC18NSNT_0056	NS_15_OP_BD_002	NS_15_OP_BD_318
OtsAC19NSNT_0577	none	NS_15_OP_BD_642
AC20NSNT_0024	none	OtsAC16NSNT_1287
OtsAC19NSNT_0043	none	OtsAC16NSNT_1359
OtsAC20NSNT_0442	none	OtsAC16NSNT_1373
AC20NSNT_0092	none	OtsAC16NSNT_1712
AC20NSNT_0053	none	OtsAC16NSNT_1806
OtsAC19NSNT_0710	none	OtsAC16NSNT_1818
OtsAC20NSNT_0475	none	OtsAC16NSNT_1858
OtsAC20NSNT_0467	OtsAC16NSNT_1833	OtsAC16NSNT_1951
OtsAC20NSNT_0858	none	OtsAC16NSNT_2058
OtsAC20NSNT_0491	none	OtsAC16NSNT_2088
OtsAC20NSNT_1117	OtsAC16NSNT_2079	OtsAC16NSNT_2171
OtsAC20NSNT_1136	none	OtsAC16NSNT_2184
OtsAC20NSNT_1235	none	OtsAC16NSNT_2184
AC20NSNT_0227	OtsAC16NSNT_2597	OtsAC16NSNT_2137
OtsAC20NSNT_0690	none	OtsAC16NSNT_2231
OtsAC20NSNT_1405	none	OtsAC16NSNT_2317
AC20NSNT_0171	none	OtsAC16NSNT_2380
OtsAC20NSNT_1055	none	OtsAC16NSNT_2422
OtsAC20NSNT_1308	none	OtsAC16NSNT_2422
OtsAC20NSNT_1393	none	OtsAC16NSNT_2496
OtsAC20NSNT_1138	none	OtsAC16NSNT_2566
OtsAC20NSNT_0759	none	OtsAC16NSNT_2598
AC20NSNT_0333	none	OtsAC16NSNT_2645
AC20NSNT_0236	none	OtsAC16NSNT_2672
OtsAC19NSNT_0822	none	OtsAC16NSNT_2719
OtsAC20NSNT_1345	none	OtsAC16NSNT_2719
OtsAC20NSNT_1005	OtsAC16NSNT_2530	OtsAC16NSNT_2867
OtsAC19NSNT_0579	none	OtsAC16NSNT_2898
OtsAC19NSNT_0738	none	OtsAC16NSNT_2898
OtsAC20NSNT_0846	none	OtsAC16NSNT_1030
OtsAC20NSNT_1611	none	OtsAC16NSNT_1045
OtsAC20NSNT_1518	OtsAC16NSNT_1501	OtsAC16NSNT_1066
OtsAC20NSNT_1383	none	OtsAC16NSNT_1165
OtsAC19NSNT_0800	none	OtsAC16NSNT_1202
OtsAC20NSNT_1140	none	OtsAC16NSNT_1202
OtsAC20NSNT_1082	none	OtsAC16NSNT_1534
OtsAC20NSNT_1034	none	OtsAC16NSNT_1615
OtsAC20NSNT_1251	none	OtsAC16NSNT_1615
OtsAC20NSNT_1169	none	OtsAC16NSNT_1672
OtsAC20NSNT_1551	none	OtsAC16NSNT_1686
AC20NSNT_0155	none	OtsAC16NSNT_1413
OtsAC20NSNT_0869	none	OtsCC16NSNT_2043
NS_OP_14_0586	none	none
NS_OP_14_0368	none	none
NS_OP_14_0719	none	none
OtsAC16NSNT_1567	none	none
NS_OP_14_0107	none	none
NS_OP_14_0685	none	none
NS_15_OP_AD_500	none	NSant_11_SS_0737
NS_OP_14_0330	none	none
NS_15_OP_AD_347	none	none
NS_OP_14_0518	none	none
NS_15_OP_AD_665	none	none
NS_OP_14_0474	none	none
NS_15_OP_AD_638	NSant_11_SS_0606	none
NS_15_OP_BD_029	none	none
NS_SS_14_0051	none	none
NS_15_OP_AD_425	none	none
NS_OP_14_0440	none	none
OtsAC16NSNT_1206	none	NS-OP_13_0878
OtsAC16NSNT_1475	none	none
NS_15_OP_AD_424	none	none
OtsAC16NSNT_1462	none	none
OtsAC16NSNT_1226	none	none
OtsAC17NSNT_2863	none	none
NS_15_OP_AD_439	none	none
OtsAC16NSNT_1033	none	NS-SS_12_0154
OtsAC17NSNT_2943	NS-OP_12_0174	none
NS_15_OP_AD_658	none	none
NS_15_OP_BD_656	none	none
OtsAC17NSNT_2700	none	NS_Out_13_0902
OtsCC17NSNT_0511	none	none
OtsAC17NSNT_2720	none	none
OtsAC17NSNT_2771	none	none
OtsAC16NSNT_1592	none	none
OtsAC16NSNT_1141	none	none
OtsAC17NSNT_3057	NS-OP_12_0153	NS-OP_12_0130
OtsAC17NSNT_3102	none	none
OtsAC17NSNT_2723	none	NS-OP_13_0853
OtsAC17NSNT_2855	none	NS_OP_14_0648
OtsAC17NSNT_2767	NS-OP_13_0482	NS-OP_13_0600
OtsAC17NSNT_3163	OtsAC14NSNT_1863	OtsAC14NSNT_1717
OtsCC16NSNT_2017	none	none
OtsCC16NSNT_2086	NS_SS_13_0223	none
OtsAC18NSNT_0095	NS_Out_13_1660	none
OtsAC17NSNT_3082	none	NS_Out_13_1468
OtsAC17NSNT_2811	none	NS_Out_13_1468
OtsAC17NSNT_3169	none	none
OtsAC18NSNT_0108	none	none
OtsAC18NSNT_0133	none	none
OtsAC19NSNT_0830	none	none
OtsAC17NSNT_2839	none	none
OtsAC18NSNT_0146	NS_OP_14_0127	none
AC20NSNT_0094	OtsAC15NSNT_1067	OtsAC15NSNT_1212
OtsAC19NSNT_0122	none	NS_15_OP_BD_082
OtsAC19NSNT_0196	none	NS_15_OP_BD_082
AC20NSNT_0200	none	NS_15_OP_BD_082
OtsAC19NSNT_0120	none	none
OtsCC19NSNT_2022	none	none
OtsAC19NSNT_0055	none	none
OtsAC19NSNT_0002	none	OtsAC16NSNT_1670
OtsAC19NSNT_0010	none	NS_15_OP_BD_082
OtsAC19NSNT_0284	OtsAC15NSNT_1688	NS_15_OP_AD_607
AC20NSNT_0144	none	NS_15_OP_BD_052
AC20NSNT_0375	OtsAC15NSNT_1470	none
OtsAC19NSNT_0433	none	NS_15_OP_BD_052
OtsAC19NSNT_0444	OtsAC15NSNT_1530	none
AC20NSNT_0139	OtsAC15NSNT_1530	none
OtsAC19NSNT_0730	OtsAC15NSNT_1056	OtsAC15NSNT_1150
AC20NSNT_0323	none	OtsAC16NSNT_2449
OtsAC20NSNT_1027	none	OtsAC16NSNT_2449
OtsAC19NSNT_0746	OtsAC15NSNT_1626	none
OtsAC20NSNT_0833	OtsAC16NSNT_2853	OtsAC16NSNT_2621
OtsAC19NSNT_0371	OtsAC15NSNT_1600	NS_15_OP_AD_567
OtsAC19NSNT_0828	none	OtsAC16NSNT_1532
OtsAC20NSNT_1361	none	none
AC20NSNT_0231	none	none
OtsAC19NSNT_0165	OtsAC15NSNT_1764	none
OtsAC19NSNT_0398	none	OtsAC14NSNT_1465
OtsAC19NSNT_0802	none	none
OtsAC18NSNT_0165	none	OtsAC14NSNT_1266
AC20NSNT_0371	none	OtsAC15NSNT_1796
OtsAC20NSNT_0801	OtsAC16NSNT_2655	OtsAC16NSNT_2513
OtsAC19NSNT_0546	none	NS_15_OP_BD_060
OtsAC19NSNT_0498	none	none
OtsAC19NSNT_0079	none	none
OtsAC19NSNT_0346	OtsAC15NSNT_2032	OtsAC15NSNT_1793
OtsAC20NSNT_1389	OtsAC15NSNT_2048	none
OtsAC20NSNT_1316	none	OtsAC17NSNT_2364
OtsAC19NSNT_0028	NS_15_OP_AD_249	none
OtsAC19NSNT_0804	none	NS_OP_14_0745
OtsAC19NSNT_0297	NS_15_OP_AD_387	none
OtsAC19NSNT_0808	none	none
OtsAC19NSNT_0720	none	NS_15_OP_AD_307
OtsAC19NSNT_0305	none	NS_15_OP_AD_307
OtsAC19NSNT_0470	none	NS_15_OP_AD_307
OtsAC19NSNT_0743	none	NS_15_OP_AD_307
OtsAC19NSNT_0753	none	NS_15_OP_AD_307
OtsAC20NSNT_0755	none	NS_15_OP_AD_307
OtsAC19NSNT_0675	none	NS_15_OP_AD_515
OtsAC20NSNT_0919	none	none
OtsAC20NSNT_0583	OtsAC16NSNT_1321	none
OtsAC20NSNT_0699	OtsAC16NSNT_1363	none
OtsAC20NSNT_0655	none	none
OtsAC20NSNT_0989	none	OtsAC16NSNT_2106
AC20NSNT_0208	none	OtsAC16NSNT_2190
OtsAC20NSNT_0757	none	OtsAC16NSNT_2190
OtsAC19NSNT_0539	none	none
OtsAC20NSNT_0936	none	none
OtsAC19NSNT_0714	OtsAC16NSNT_1874	OtsAC16NSNT_2233
OtsAC20NSNT_0782	OtsAC16NSNT_1880	none
OtsAC19NSNT_0138	OtsAC16NSNT_1320	none
OtsAC19NSNT_0128	none	none
OtsAC20NSNT_0591	OtsAC16NSNT_1934	OtsAC16NSNT_1806
OtsAC20NSNT_1198	OtsAC16NSNT_1357	OtsAC16NSNT_2060
OtsAC20NSNT_1109	OtsAC16NSNT_1943	none
AC20NSNT_0060	none	none
OtsAC20NSNT_0946	none	none
OtsAC20NSNT_1011	none	none
OtsAC20NSNT_1264	none	none
OtsAC20NSNT_0899	OtsAC16NSNT_1966	none
AC20NSNT_0014	none	OtsAC16NSNT_1973
OtsAC20NSNT_1147	OtsAC16NSNT_2035	OtsAC16NSNT_1923
AC20NSNT_0031	none	OtsAC16NSNT_2258
OtsAC20NSNT_1174	none	none
OtsAC20NSNT_1490	none	none
OtsAC20NSNT_0991	none	none
OtsAC20NSNT_0487	OtsAC16NSNT_2097	OtsAC16NSNT_1287
OtsAC19NSNT_0454	OtsAC16NSNT_2151	none
AC20NSNT_0286	none	OtsAC16NSNT_1627
OtsAC20NSNT_0437	none	OtsAC16NSNT_1613
AC20NSNT_0093	none	OtsAC16NSNT_1613
AC20NSNT_0044	none	none
OtsAC20NSNT_0404	none	none
OtsAC20NSNT_0560	none	none
OtsAC20NSNT_0631	none	none
OtsAC20NSNT_0786	none	OtsAC16NSNT_2247
OtsAC20NSNT_1540	none	none
OtsAC20NSNT_1098	none	none
OtsAC20NSNT_0534	OtsAC16NSNT_2557	none
OtsAC20NSNT_1051	none	none
OtsAC20NSNT_1336	none	none
OtsAC20NSNT_1425	none	none
OtsAC20NSNT_0462	none	OtsAC16NSNT_1613
AC20NSNT_0009	OtsAC16NSNT_2597	none
OtsAC20NSNT_1376	none	OtsAC15NSNT_1258
AC20NSNT_0027	none	OtsAC15NSNT_1413
OtsAC19NSNT_0216	none	OtsAC15NSNT_1164
OtsAC19NSNT_0059	none	OtsAC15NSNT_1164
OtsAC19NSNT_0332	none	OtsAC15NSNT_1258
OtsAC19NSNT_0415	none	OtsAC15NSNT_1413
AC20NSNT_0116	none	OtsAC16NSNT_1613
OtsAC20NSNT_0499	OtsAC16NSNT_2650	none
AC20NSNT_0261	none	OtsAC16NSNT_1613
AC20NSNT_0237	none	OtsAC16NSNT_1023
OtsAC20NSNT_1191	none	NS_15_OP_AD_561
OtsAC20NSNT_1305	none	OtsAC17NSNT_2819
OtsAC20NSNT_1319	none	OtsAC16NSNT_1784
OtsAC20NSNT_1274	OtsAC16NSNT_1210	none
AC20NSNT_0089	none	OtsAC16NSNT_1865
OtsAC20NSNT_0412	none	OtsAC16NSNT_1865
OtsAC20NSNT_0526	none	OtsAC16NSNT_1865
OtsAC20NSNT_0601	OtsAC16NSNT_1237	none
OtsAC20NSNT_0887	none	OtsAC16NSNT_1865
OtsAC20NSNT_1052	OtsAC15NSNT_1033	none
OtsAC20NSNT_1123	none	OtsAC16NSNT_1865
OtsAC20NSNT_1301	OtsAC16NSNT_1237	none
OtsAC20NSNT_1422	none	OtsAC16NSNT_1865
OtsAC20NSNT_1431	OtsAC16NSNT_1654	none
AC20NSNT_0008	none	none
OtsAC20NSNT_0685	OtsCC16NSNT_2017	none
OtsAC20NSNT_0841	none	OtsAC17NSNT_2893
NS_OP_14_0618	none	none
NS_OP_14_0412	none	none
NS_SS_14_0054	none	none
OtsAC16NSNT_1662	none	none
OtsAC16NSNT_1011	none	none
OtsAC16NSNT_1225	none	none
OtsAC16NSNT_1548	none	none
OtsAC16NSNT_1056	none	none
OtsCC16NSNT_2026	none	none
OtsAC16NSNT_1237	none	none
OtsAC16NSNT_1022	none	none
NS_15_OP_AD_475	none	none
NS_15_C_BD_273	none	none
NS_15_C_BD_262	none	NSant_11_SS_0783
NS_15_OP_AD_659	none	none
NS_OP_14_0341	none	none
OtsAC16NSNT_1564	none	none
NS_OP_14_0676	none	none
NS_OP_14_0381	none	none
